"#","ML Number","Close Price","Original List Price","On Market Date","Close Date","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Tax","CDOM","ADOM","Days to Contract","Sold Terms","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","Selling Agent ID","LSC List Side","List Office Primary Board ID"
"1","O6009460","$371,000","$365,000","03/11/2022","04/22/2022","SLD","2937 ECON LANDING BLVD","ORLANDO","32825","ECON LNDG PH 1","1,862","$371,000","3","2","1","2019","Community","Townhouse","$3,803.00","7","7","10","Conventional","$196.03","$199.25","1.02","RE/MAX VANTAGE","Pablo Bernal","261072461","272504219","272509027","Orlando Regional","Orlando Regional"
"1","O6007630","$302,000","$295,000","03/02/2022","04/21/2022","SLD","1751 TEAKWOOD DR","ORLANDO","32818","BEL AIRE WOODS FIRST ADD","1,505","$302,000","3","2","0","1968","Private","Single Family Residence","$1,891.39","8","8","8","Conventional","$196.01","$200.66","1.02","FOXX REALTY GROUP","Elisha Foxx","464013665","261011047","261212944","Orlando Regional","Orlando Regional"
"1","L4928428","$440,000","$449,000","03/07/2022","04/12/2022","SLD","612 LAKE BISCAYNE WAY","ORLANDO","32824","HIDDEN LAKES PHASE 1","2,296","$440,000","4","2","1","1997","Community","Single Family Residence","$1,680.00","6","6","6","Conventional","$195.56","$191.64","0.98","JACK KOSIK REAL ESTATE","Jack Kosik","265500845","272506989","272561649","Lakeland","Lakeland"
"1","O6001943","$172,000","$170,000","02/05/2022","04/01/2022","SLD","4874 CONWAY RD Unit#98","ORLANDO","32812","SIENNA PLACE CONDO","870","$172,000","2","2","0","1973","Community","Condominium","$621.00","13","13","33","Conventional","$195.40","$197.7","1.01","REALTY HUB","Jay Shakur","261208533","261015159","261220007","Orlando Regional","Orlando Regional"
"1","O5984926","$560,000","$575,000","11/08/2021","04/15/2022","SLD","16267 TUDOR GROVE DR","ORLANDO","32828","TUDOR GRV/TIMBER SPGS A-K","2,915","$560,000","5","3","0","2005","None","Single Family Residence","$4,972.87","19","19","117","Conventional","$195.20","$192.11","0.98","KELLER WILLIAMS CLASSIC","Frank Alayoubi","261215176","261011279","261020507","Orlando Regional","Orlando Regional"
"1","S5060029","$225,000","$239,900","01/11/2022","04/18/2022","SLD","8101 RESORT VILLAGE DR Unit#3302","ORLANDO","32821","LAKE BUENA VISTA RESORT VLG 2 CONDO","1,231","$225,000","3","2","0","2007","Community","Condo - Hotel","$2,586.00","57","57","57","Private","$194.88","$182.78","0.94","THREE MOUNTAINS REALTY","Kathryn Valentine","272507839","261010944","261226346","Osceola","Osceola"
"1","J944887","$579,999","$579,999","04/05/2022","04/05/2022","SLD","2950 SUMMER SWAN DR","ORLANDO","32825","ESTATES AT SUMMER LAKES CYPRESS","2,980","$579,999","4","3","0","2001","Private","","$5,682.00","0","0","-42","Conventional","$194.63","$194.63","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","261017014","261224860","For Future Use","Other"
"1","S5063379","$622,000","$595,000","02/24/2022","04/12/2022","SLD","4339 FLORA VISTA DR","ORLANDO","32837","HUNTERS CREEK TR 515 PH 01 &","3,059","$622,000","4","3","0","2001","None","Single Family Residence","$6,293.53","6","6","6","Conventional","$194.51","$203.33","1.05","FLORIDA FANTASY REAL ESTATE INC","Maribel Minarro","272501068","272561991","272509831","Osceola","Osceola"
"1","O6006864","$420,000","$420,000","03/01/2022","04/15/2022","SLD","8477 LAKE AMHURST TRL","ORLANDO","32829","VISTA LAKES VILLAGE N-2 AMHURST","2,160","$420,000","3","2","0","2001","None","Single Family Residence","$3,271.38","2","2","4","Conventional","$194.44","$194.44","1.00","LA ROSA REALTY CW PROPERTIES L","Rayner Ortega","261209605","261010944","641567916","Orlando Regional","Osceola"
"1","T3344400","$255,000","$245,900","12/06/2021","04/08/2022","SLD","12250 SHADY SPRING WAY Unit#101","ORLANDO","32828","THATCHERS LANDING CONDO 03","1,260","$255,000","2","2","1","1996","Community","Condominium","$1,810.00","19","19","92","Conventional","$194.44","$202.38","1.04","OFFERPAD BROKERAGE","Rob Jones","147005203","261016970","261206468","Tampa","Tampa"
"1","O6009633","$250,000","$235,000","03/09/2022","04/06/2022","SLD","8073 MARSH HEN DR","ORLANDO","32825","QUAIL HOLLOW AT RIO PINAR","1,209","$250,000","2","2","0","1981","None","1/2 Duplex","$515.00","5","5","5","FHA","$194.38","$206.78","1.06","FULL CIRCLE REALTY INC","Yolanda Figueroa","261065440","272561325","272507343","Orlando Regional","Orlando Regional"
"1","O6005592","$451,279","$410,000","02/24/2022","04/01/2022","SLD","2751 SMITHFIELD DR","ORLANDO","32837","DEERFIELD","2,111","$451,279","4","2","0","1993","Private","Single Family Residence","$2,319.00","2","2","2","Conventional","$194.22","$213.77","1.10","KELLER WILLIAMS ADVANTAGE 2 REALTY","Chris Winn","261207797","56037","261223759","Orlando Regional","Orlando Regional"
"1","S5063182","$220,000","$239,950","02/21/2022","04/01/2022","SLD","427 ZIMMERMAN DR","ORLANDO","32839","JESSAMINE TERRACE","1,236","$220,000","3","1","1","1958","Private","Single Family Residence","$2,956.86","0","0","0","Private","$194.13","$177.99","0.92","TEAM DONOVAN","Dan Palmer","272502770","272503916","272502770","Osceola","Osceola"
"1","O6005368","$295,000","$285,000","02/21/2022","04/15/2022","SLD","2006 DIAMOND DR","ORLANDO","32807","TIFFANY TERRACE","1,470","$295,000","3","2","0","1959","None","Single Family Residence","$707.57","5","5","5","Conventional","$193.88","$200.68","1.04","LA ROSA REALTY PREMIER LLC","Johnny Aybar, LLC","261216511","261564827","304520817","Orlando Regional","Orlando Regional"
"1","S5055955","$544,000","$519,000","09/02/2021","04/14/2022","SLD","2000 DERBY GLEN DR","ORLANDO","32837","FALCON TRACE UNIT 01","2,832","$544,000","4","3","0","1998","Private","Single Family Residence","$5,915.00","150","150","192","Conventional","$193.86","$192.09","0.99","MARRERO'S HOMES REALTY","Maria Marrero","277004253","261019803","272503835","Osceola","Osceola"
"1","O5975108","$575,000","$515,000","09/23/2021","04/11/2022","SLD","3985 PRAIRIE RESERVE BLVD","ORLANDO","32824","RESERVE/SAWGRASS PH 3","2,966","$575,000","4","3","0","2015","None","Single Family Residence","$4,600.79","46","46","170","Conventional","$193.86","$193.86","1.00","FLORIDA PRESTIGIOUS HOMES INC","Ian Trumbach","278002737","261015010","261201849","Orlando Regional","Orlando Regional"
"1","T3330248","$279,000","$377,500","09/19/2021","04/01/2022","SLD","4574 SOUTH HAMPTON DR","ORLANDO","32812","BRYN MAWR UNIT 3","1,834","$279,000","3","2","0","1983","Community","Single Family Residence","$4,329.00","66","66","76","Conventional","$193.84","$152.13","0.78","KELLER WILLIAMS TAMPA CENTRAL","Hazel Karnig","261503381","776125","261506087","Tampa","Tampa"
"1","O6009849","$450,000","$450,000","03/13/2022","04/01/2022","SLD","3595 EMERYWOOD LN","ORLANDO","32812","OAKWATER POINTE","2,324","$450,000","5","2","1","1973","Private","Single Family Residence","$2,484.00","0","0","27","Private","$193.63","$193.63","1.00","KELLER WILLIAMS REALTY AT THE PARKS","Debbie Jones","261221285","56037","261203474","Orlando Regional","Orlando Regional"
"1","O5991332","$389,900","$379,900","12/15/2021","04/08/2022","SLD","2635 SHEFFIELD AVE","ORLANDO","32806","GLASS GARDENS","1,962","$389,900","3","2","0","1952","None","Single Family Residence","$2,429.00","42","42","56","Cash","$193.63","$198.73","1.03","BEAR TEAM REAL ESTATE","Bethanne Baer","261005929","261016736","261212384","Orlando Regional","Orlando Regional"
"1","O5977237","$352,000","$362,000","10/04/2021","04/11/2022","SLD","4612 BRADLEY AVE","ORLANDO","32839","MEDALLION ESTATES","1,845","$352,000","4","3","0","1960","None","Single Family Residence","$3,205.00","121","121","149","Conventional","$193.50","$190.79","0.99","MARK SPAIN REAL ESTATE","Christine Landrau","304509873","271500059","271516116","Orlando Regional","Orlando Regional"
"1","O6007433","$130,000","$123,900","03/11/2022","04/22/2022","SLD","1021 S HIAWASSEE RD Unit#3935","ORLANDO","32835","TRADEWINDS","673","$130,000","1","1","0","1989","Community","Condominium","$1,606.00","7","7","21","Cash","$193.16","$193.16","1.00","FLORIDA REALTY INVESTMENTS","Ryan Langley","261070151","279591040","279607261","Orlando Regional","Orlando Regional"
"1","O6013284","$361,000","$320,000","03/25/2022","04/18/2022","SLD","7550 NOLTON WAY","ORLANDO","32822","BACCHUS GARDENS SEC 01","1,657","$361,000","4","3","0","1976","None","Single Family Residence","$3,230.60","2","2","3","Cash","$193.12","$217.86","1.13","THE SIMON SIMAAN GROUP","Michael Velasquez","261210524","56037","261204293","Orlando Regional","Orlando Regional"
"1","J944994","$538,282","$538,282","04/08/2022","04/08/2022","SLD","13648 MOISSAN AVE","ORLANDO","32827","LAUREATE PARK","2,790","$538,282","4","3","1","","None","","$2,095.54","0","0","0","Conventional","$192.93","$192.93","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","261017948","261221348","For Future Use","Other"
"1","O6003848","$489,000","$469,000","02/15/2022","04/01/2022","SLD","2450 GREENWILLOW DR","ORLANDO","32825","VILLAGES RIO PINAR PH 02 44/12","2,434","$489,000","4","2","1","2001","Community","Single Family Residence","$3,409.79","6","6","7","Conventional","$192.69","$200.9","1.04","LIV REALTY AT NONA","Hilma Lemus Lamothe","261225362","59638","261207797","Orlando Regional","Osceola"
"1","O6008847","$215,000","$200,000","03/11/2022","04/06/2022","SLD","1225 SAINT JAMES RD","ORLANDO","32808","PINE HILLS MANOR 05","1,038","$215,000","3","1","0","1953","None","Single Family Residence","$508.93","5","5","9","Cash","$192.68","$207.13","1.08","RE/MAX TOWN CENTRE","Rene Wagner","261203303","261019010","261203303","Orlando Regional","Orlando Regional"
"1","O5994572","$213,000","$206,800","01/06/2022","04/21/2022","SLD","4746 CAPRI PL Unit#213","ORLANDO","32811","TOWNES SOUTHGATE 03","1,105","$213,000","2","2","0","1985","Community","Condominium","$2,019.00","12","12","61","Conventional","$192.58","$192.76","1.00","GARCIA REALTY GROUP","Monica Gallo","261227412","51122I","261225475","Orlando Regional","Orlando Regional"
"1","S5063725","$430,000","$427,999","03/02/2022","04/18/2022","SLD","16537 CORNER LAKE DR","ORLANDO","32820","CORNER LAKE-TAMARAC HILLS SEC 03","2,224","$430,000","4","2","1","2006","None","Single Family Residence","$2,059.45","4","4","4","Cash","$192.45","$193.35","1.00","MDS REALTY CORP","Jacqueline Malagon","272507751","272506465","261069867","Osceola","Osceola"
"1","O5984308","$870,000","$875,000","02/24/2022","04/01/2022","SLD","18258 BELLEZZA DR","ORLANDO","32820","FONTANA ESTATES","4,547","$870,000","4","4","1","2014","None","Single Family Residence","$8,660.00","7","7","7","Cash","$192.43","$191.33","0.99","SUNNY 365 REALTY GROUP","Elba Keifer","261213483","50096","261216769","Orlando Regional","Orlando Regional"
"1","O6011097","$185,000","$185,000","03/22/2022","04/22/2022","SLD","8112 CLAIRE ANN DR Unit#206","ORLANDO","32825","VILLA VALENCIA","962","$185,000","2","2","0","2004","Community","Condominium","$1,592.97","3","3","3","Cash","$192.31","$192.31","1.00","RE/MAX TOWN & COUNTRY REALTY","Denise McKinley","261082636","261010944","260506213","Orlando Regional","Orlando Regional"
"1","O5815845","$553,000","$399,900","10/14/2019","04/04/2022","SLD","9945 MOUNTAIN LAKE DR","ORLANDO","32832","NORTH SHORE/LK HART PRCL 08","2,548","$553,000","4","2","0","2005","Private, Community","Single Family Residence","$5,148.74","129","129","883","Cash","$192.27","$217.03","1.13","COLDWELL BANKER REALTY","Erin Tompkins","261065737","50344","261092024","Orlando Regional","Orlando Regional"
"1","O5994343","$471,000","$485,000","01/05/2022","04/13/2022","SLD","1536 PLANTATION POINTE DR","ORLANDO","32824","SAWGRASS PLANTATION-PH I A","2,523","$471,000","5","2","1","2007","Private, Community","Single Family Residence","$328.00","5","5","19","Cash","$192.23","$186.68","0.97","KELLER WILLIAMS CLASSIC","Lisa Camphire","272500427","261015965","261071577","Orlando Regional","Orlando Regional"
"1","O6003693","$535,000","$545,000","02/26/2022","04/08/2022","SLD","20229 MELVILLE ST","ORLANDO","32833","ROCKET CITY","2,837","$535,000","4","4","0","2007","Private","Single Family Residence","$362.00","4","4","6","Conventional","$192.10","$188.58","0.98","KINGS REAL ESTATE CONSULTANTS","Stephen Odom","261073072","261015010","261226118","Orlando Regional","Orlando Regional"
"1","P4919784","$205,000","$215,000","03/07/2022","04/13/2022","SLD","1209 EASTON ST","ORLANDO","32825","EASTON","1,120","$205,000","3","2","0","1985","None","1/2 Duplex","$1,660.00","0","0","20","Cash","$191.96","$183.04","0.95","KELLER WILLIAMS REALTY AT THE LAKES","Jonathan Pleszewski","255002755","272550027","255002755","East Polk","Osceola"
"1","O5984332","$100,000","$100,000","11/05/2021","04/14/2022","SLD","8303 PALM PKWY Unit#501","ORLANDO","32836","8303 RESORT","547","$100,000","1","1","0","2000","Community","Condo - Hotel","$1,010.00","145","145","145","Cash","$191.96","$182.82","0.95","TBRO REALTY LLC","Jorge F Alvarez Perez","261229419","56563","272508559","Orlando Regional","Orlando Regional"
"1","S5062867","$725,000","$699,000","02/16/2022","04/12/2022","SLD","13550 PALOMA DR","ORLANDO","32837","HUNTERS CREEK TR 515 PH 02 48 96","3,643","$725,000","6","4","0","2003","Private","Single Family Residence","$4,962.00","2","2","3","Conventional","$191.87","$199.01","1.04","LA ROSA REALTY KISSIMMEE","Saqib Bhatti","272507091","59157J","261212058","Osceola","Orlando Regional"
"1","O6012046","$580,000","$540,000","03/24/2022","04/19/2022","SLD","549 FERN LAKE DR","ORLANDO","32825","WOODLAND LAKES UN 02","2,816","$580,000","4","2","1","2004","Private, Community","Single Family Residence","$250.00","3","3","3","Cash","$191.76","$205.97","1.07","COLDWELL BANKER REALTY","Sonia Dublis","261204991","261014325","261204017","Orlando Regional","Orlando Regional"
"1","S5063523","$345,000","$345,000","02/28/2022","04/08/2022","SLD","2845 ADELAIDE","ORLANDO","32824","WHYNDHAM LAKES ESTATES","1,800","$345,000","3","2","1","2012","Community","Townhouse","$3,606.00","0","0","1","Conventional","$191.67","$191.67","1.00","EXP REALTY LLC","Sol Peinado","272506747","261010944","272506747","Osceola","Sarasota - Manatee"
"1","S5060851","$478,500","$419,999","01/03/2022","04/08/2022","SLD","8271 BAYLISS CT","ORLANDO","32825","DEANS XING/LITTLE ECON","2,196","$478,500","3","2","1","2020","None","Single Family Residence","$5,201.00","1","1","1","Conventional","$191.26","$217.9","1.14","PROPERTY OUTLET INTERNATIONAL","Gilberto Franqui","272561008","261016063","261220606","Osceola","Osceola"
"1","O6010320","$230,000","$195,000","03/15/2022","04/19/2022","SLD","14037 FAIRWAY ISLAND DR Unit#224","ORLANDO","32837","AUDUBON VLS/HUNTERS CRK CONDO","1,020","$230,000","2","2","0","1997","Community","Condominium","$2,015.00","3","3","7","Conventional","$191.18","$225.49","1.18","LJL REAL ESTATE, INC.","Erik Lynch","261225815","261014715","261221831","Orlando Regional","Orlando Regional"
"1","O6010047","$420,000","$399,000","03/13/2022","04/06/2022","SLD","19244 TIMBER PINE LN","ORLANDO","32833","RESERVE/WEDGEFIELD B","2,093","$420,000","4","2","0","2005","Community","Single Family Residence","$384.27","3","3","5","Cash","$190.64","$200.67","1.05","PREMIUM PROPERTIES R.E SERVICE","Charlene Minter","261201886","55055","123456789","Orlando Regional","Orlando Regional"
"1","O6009062","$576,500","$555,000","03/10/2022","04/14/2022","SLD","7235 CHELSEA HARBOUR DR","ORLANDO","32829","VISTA LAKES VLGS N-16 & N-17 WIN","2,914","$576,500","5","3","0","2005","Community","Single Family Residence","$6,398.16","6","6","6","Conventional","$190.46","$197.84","1.04","KELLER WILLIAMS REALTY AT THE PARKS","Daniel Grieb","261092585","50344","272507971","Orlando Regional","Orlando Regional"
"1","O6009496","$435,000","$450,000","03/10/2022","04/18/2022","SLD","2900 BANCROFT BLVD","ORLANDO","32833","ROCKET CITYA","2,365","$435,000","4","2","1","2004","None","Single Family Residence","$4,929.00","7","7","7","VA","$190.27","$183.93","0.97","COLDWELL BANKER RESIDENTIAL RE","Bridgit Parchment","261214137","272561325","261219302","Orlando Regional","Orlando Regional"
"1","O6002572","$380,000","$370,000","02/08/2022","04/12/2022","SLD","7718 HIDDEN HOLLOW DR","ORLANDO","32822","HIDDEN HOLLOW","1,973","$380,000","4","4","0","1980","Private","Single Family Residence","$2,017.00","12","12","47","Cash","$190.07","$192.6","1.01","EXP REALTY LLC","Jill Silk","261208284","261014963","261085013","Orlando Regional","Orlando Regional"
"1","S5064619","$100,000","$102,800","03/21/2022","04/21/2022","SLD","7601 CANADA AVE Unit#304","ORLANDO","32819","HAWTHORN SUITES ORLANDO","542","$100,000","1","1","0","1999","Community","Condo - Hotel","$1,119.58","3","3","3","Cash","$189.67","$184.5","0.97","EVISTA RESOURCES REALTY INC","Shelley Freeman, PA","272501436","50667","261209993","Osceola","Osceola"
"1","O6009227","$677,000","$624,900","03/12/2022","04/05/2022","SLD","12168 GRAMMAR LN","ORLANDO","32832","STOREY PK-PCL L PH 3","3,295","$677,000","5","3","0","2020","Community","Single Family Residence","$6,325.92","4","4","7","Cash","$189.65","$205.46","1.08","VOSS REALTY INC","Lindsay Kaye Voss","261210208","261564827","261225064","Orlando Regional","Orlando Regional"
"1","O6008396","$297,000","$299,000","03/07/2022","04/14/2022","SLD","5042 BARNEGAT POINT ROAD","ORLANDO","32808","OAKTREE VLG","1,579","$297,000","3","2","0","1984","None","Single Family Residence","$730.00","1","1","1","Conventional","$189.36","$188.09","0.99","FANNIE HILLMAN & ASSOCIATES","Andrea Parra Chopite","261221910","261012452","261223511","Orlando Regional","Orlando Regional"
"1","O5982950","$280,000","$260,000","11/02/2021","04/21/2022","SLD","6118 BRYN WOOD ST","ORLANDO","32822","SHADYBRANCH VILLAGE","1,374","$280,000","2","2","0","1981","Community","Single Family Residence","$662.69","23","23","146","Conventional","$189.23","$203.78","1.08","WEMERT GROUP REALTY LLC","Jenny Wemert","805527269","261010944","272509637","Orlando Regional","Orlando Regional"
"1","O5984275","$400,000","$450,000","11/04/2021","04/06/2022","SLD","3240 W SAINT BRIDES CIR","ORLANDO","32812","BRYN MAWR SOUTH","2,250","$400,000","4","2","0","1983","None","Single Family Residence","$4,758.19","125","125","125","Cash","$188.89","$177.78","0.94","EXP REALTY LLC","Thomas Nestor, III, PA","261006867","261010944","261228783","Orlando Regional","Orlando Regional"
"1","O5992237","$260,000","$257,900","12/17/2021","04/06/2022","SLD","3609 ARCH ST","ORLANDO","32808","EVERGREEN PARK","1,353","$260,000","3","2","0","1957","None","Single Family Residence","$1,930.00","44","44","80","FHA","$188.47","$192.17","1.02","LA ROSA REALTY, LLC","Christian Ruiz","261094447","261010944","272567347","Orlando Regional","Osceola"
"1","O5994560","$346,300","$330,000","01/05/2022","04/07/2022","SLD","5443 LIDO ST","ORLANDO","32807","MONTEREY SUB","1,858","$346,300","4","2","0","1957","None","Single Family Residence","$2,301.00","12","12","58","Conventional","$188.37","$186.38","0.99","CREEGAN GROUP","Chris Creegan","261094292","261018846","261212899","Orlando Regional","Orlando Regional"
"1","O6013488","$450,000","$399,000","03/26/2022","04/15/2022","SLD","4109 MENDENWOOD LN","ORLANDO","32826","STONEMEADE PH 02","2,120","$450,000","4","2","1","1997","Private","Single Family Residence","$4,445.00","3","3","3","Cash","$188.21","$212.26","1.13","OPTIMA REAL ESTATE","Lori Mazzone","261209997","261014387","261209997","Orlando Regional","Orlando Regional"
"1","O6009685","$390,000","$357,500","03/11/2022","04/08/2022","SLD","10339 PARK COMMONS DR","ORLANDO","32832","MOSS PARK COMMONS","1,900","$390,000","4","2","1","2006","Community","Townhouse","$2,043.00","3","3","3","Conventional","$188.16","$205.26","1.09","REAL ESTATE PROS","Tami Vincent","261212291","261014005","261201901","Orlando Regional","Orlando Regional"
"1","S5062681","$292,000","$269,000","02/10/2022","04/15/2022","SLD","1342 CHARLES ST","ORLANDO","32808","ORANGE VIEWS","1,430","$292,000","4","2","0","1996","None","Single Family Residence","$2,525.00","4","4","4","Cash","$188.11","$204.2","1.09","FLORIDA ADVANCE REALTY GROUP,","Deoanand Sookhoo","272501928","261011687","837008342","Osceola","Osceola"
"1","S5063962","$475,000","$3,475,000","03/11/2022","04/18/2022","SLD","549 FLOWER FIELDS LN","ORLANDO","32824","ROSEWOOD","2,528","$475,000","4","2","1","2006","Private","Single Family Residence","$4,827.00","0","0","1","Conventional","$187.90","$187.9","1.00","AGENT TRUST REALTY CORPORATION","Ana Hernandez","272506221","261011490","272567297","Osceola","Osceola"
"1","O5989376","$330,000","$321,480","12/03/2021","04/20/2022","SLD","7245 CROOKED LAKE TRL","ORLANDO","32818","HIAWASSEE HILLS","1,692","$330,000","3","2","0","1986","None","Single Family Residence","$884.00","33","33","109","FHA","$187.88","$195.04","1.04","BEYCOME OF FLORIDA LLC","Steven Koleno","364512302","261015573","261217879","Orlando Regional","Orlando Regional"
"1","O5998712","$248,000","$245,000","01/21/2022","04/22/2022","SLD","6043 LAKE POINTE DR Unit#303","ORLANDO","32822","SANCTUARY, VENTURA","1,305","$248,000","2","2","0","1996","Community","Condominium","$1,887.00","0","0","5","Conventional","$187.74","$190.04","1.01","ORLANDO ADVANTAGE REALTY INC","Yadira Kitterman","261060573","261011861","261060573","Orlando Regional","Orlando Regional"
"1","O5990691","$235,000","$230,000","12/11/2021","04/12/2022","SLD","4755 WHITE WILLOW LN","ORLANDO","32808","WILLOWS SEC 04","1,226","$235,000","3","2","0","1980","None","Single Family Residence","$2,468.04","9","9","92","Conventional","$187.60","$191.68","1.02","EXP REALTY LLC","Renzo Montaiuti","261226596","261016970","261226596","Orlando Regional","Orlando Regional"
"1","O6010577","$418,000","$375,000","03/18/2022","04/20/2022","SLD","2051 SCHOHARIE CT","ORLANDO","32817","RIVER PARK PH 01","2,000","$418,000","4","2","0","1992","None","Single Family Residence","$3,639.00","3","3","5","Conventional","$187.50","$209","1.11","WEMERT GROUP REALTY LLC","Jenny Wemert","805527269","261016241","261082658","Orlando Regional","Orlando Regional"
"1","O6012047","$233,000","$224,900","03/21/2022","04/15/2022","SLD","13220 GALICIA ST Unit#206","ORLANDO","32824","VILLAS DEL SOL/MDW WOODS CONDO","1,200","$233,000","3","2","0","2004","Community","Condominium","$785.11","5","5","5","Cash","$187.42","$194.17","1.04","EXIT REAL ESTATE RESULTS","Zenny Gonzalez","261228388","272561305","272562393","Orlando Regional","Orlando Regional"
"1","O6009257","$210,000","$199,900","03/09/2022","04/08/2022","SLD","4248 MINOSO ST","ORLANDO","32811","ROOSEVELT PARK","1,067","$210,000","3","1","0","1940","None","Single Family Residence","$926.71","2","2","2","Conventional","$187.35","$196.81","1.05","EXP REALTY LLC","Adolar Laube","261220857","260502253","260502252","Orlando Regional","Sarasota - Manatee"
"1","O6011564","$199,000","$189,777","03/23/2022","04/18/2022","SLD","2674 ROBERT TRENT JONES DR Unit#337","ORLANDO","32835","MADISON/METROWEST","1,014","$199,000","2","2","0","1995","Community","Condominium","$2,092.00","2","2","6","Conventional","$187.16","$196.25","1.05","EXP REALTY LLC","Lorena Ortega","261082713","261011867","261211627","Orlando Regional","Orlando Regional"
"1","O6007864","$410,000","$420,000","03/03/2022","04/14/2022","SLD","7818 COUNTRY RUN PKWY","ORLANDO","32818","COUNTRY RUNA","2,246","$410,000","4","2","1","1997","None","Single Family Residence","$3,854.00","2","2","2","Conventional","$187.00","$182.55","0.98","OPENDOOR BROKERAGE LLC","Alli Johnston","304510545","261016427","261214534","Orlando Regional","Orlando Regional"
"1","O6009917","$631,000","$613,000","03/18/2022","04/04/2022","SLD","912 MULBERRY BUSH CT","ORLANDO","32828","WATERFORD CHASE VILLAGE TR A","3,280","$631,000","5","4","0","2000","Private","Single Family Residence","$6,401.21","3","3","3","Cash","$186.89","$192.38","1.03","EXP REALTY LLC","Jacquie Sosa","277010659","50109","261006985","Orlando Regional","Orlando Regional"
"1","O5998412","$277,000","$275,000","02/10/2022","04/08/2022","SLD","3591 VICTORIA PINES DR Unit#272","ORLANDO","32829","VICTORIA PINES CONDO PH 47","1,472","$277,000","3","2","1","2007","Community","Townhouse","$2,803.00","17","17","28","FHA","$186.82","$188.18","1.01","LA ROSA REALTY, LLC","Shaista Mughal","278524330","55973","261206361","Orlando Regional","Osceola"
"1","O5956076","$499,500","$591,000","07/02/2021","04/19/2022","SLD","1320 E ESTHER ST","ORLANDO","32806","DARRELLS SUB","2,774","$499,500","4","3","0","1954","None","Single Family Residence","$2,916.00","222","222","252","Conventional","$186.73","$180.06","0.96","OPENDOOR BROKERAGE LLC","Alli Johnston","304510545","50096","261202069","Orlando Regional","Orlando Regional"
"1","O6012122","$280,000","$279,000","03/21/2022","04/18/2022","SLD","13536 TEA ROSE WAY Unit#119","ORLANDO","32824","LYNWOOD/SOUTHMEADOW PH 03","1,495","$280,000","3","2","1","2006","None","Townhouse","$2,489.00","3","3","3","Cash","$186.62","$187.29","1.00","RE/MAX PROPERTIES SW","Hans Welbergen","261071661","261018326","272507901","Orlando Regional","Orlando Regional"
"1","O6006818","$255,000","$249,999","02/28/2022","04/11/2022","SLD","6251 TETON CT","ORLANDO","32810","VISTA HILLS","1,340","$255,000","3","2","0","1983","None","Single Family Residence","$918.81","5","5","18","Cash","$186.57","$190.3","1.02","RE/MAX 200 REALTY","Dela Armstrong, PA","261200321","261011762","261093094","Orlando Regional","Orlando Regional"
"1","O6005835","$530,000","$530,000","02/23/2022","04/04/2022","SLD","8774 HASTINGS BEACH BLVD","ORLANDO","32829","VISTA LAKES VLGS N-8 & N-9","2,846","$530,000","5","4","1","2004","Community","Single Family Residence","$6,001.00","8","8","9","FHA","$186.23","$186.23","1.00","CHOICE ONE REALTY LLC","Olga Petrova","261220099","50278","261229467","Orlando Regional","Orlando Regional"
"1","O5999628","$488,000","$440,000","02/17/2022","04/08/2022","SLD","14013 KING SAGO CT","ORLANDO","32828","WATERFORD CHASE VILLAGE TR E","2,364","$488,000","4","2","1","2001","None","Single Family Residence","$2,598.00","4","4","4","Conventional","$186.13","$206.43","1.11","RE/MAX INNOVATION","Bill Mauer","261209572","50023","304520988","Orlando Regional","Orlando Regional"
"1","O6006509","$505,000","$474,000","02/25/2022","04/18/2022","SLD","16654 DEER CHASE LOOP","ORLANDO","32828","TIMBER ISLE","2,548","$505,000","5","3","1","2005","None","Single Family Residence","$4,953.06","3","3","3","Conventional","$186.03","$198.19","1.07","ORLANDO INLAND REALTY LLC","Kathryn Stieger","261098266","261018517","261221357","Orlando Regional","Orlando Regional"
"1","O6004318","$479,625","$470,000","02/25/2022","04/04/2022","SLD","3001 BAY LAKE RD","ORLANDO","32808","BAY LAKE ESTATES","2,527","$479,625","4","2","2","1955","None","Single Family Residence","$4,807.27","3","3","3","FHA","$185.99","$189.8","1.02","PREMIER SOTHEBYS INT'L REALTY","Shane Carson","261205888","261016756","261228594","Orlando Regional","Orlando Regional"
"1","S5063401","$340,000","$335,000","02/24/2022","04/18/2022","SLD","202 MINNESOTA WOODS LN","ORLANDO","32824","MEADOW WOODS VILLAGE 05","1,803","$340,000","4","3","0","1984","Private","Single Family Residence","$3,784.79","5","5","5","Cash","$185.80","$188.57","1.01","THE PROPERTY PROS REAL ESTATE, INC","Robert Kenon, II","272507194","272507021","272507194","Osceola","Osceola"
"1","S5062922","$312,500","$299,900","02/24/2022","04/11/2022","SLD","1927 CHATHAM PLACE DR","ORLANDO","32824","CHATHAM PLACE/ARBOR MDWS A-C","1,615","$312,500","3","2","1","2012","Community","Townhouse","$2,981.69","8","8","14","FHA","$185.70","$193.5","1.04","EXP REALTY LLC","Steve Pugh","261062414","261017022","261207061","Osceola","Sarasota - Manatee"
